industry,stock_A,stock_B,corr,coint_p,adf_p,alpha,hedge_ratio,spread_std,n_obs,passes_filter,score
Banks,WFC,BK,0.580070593351188,0.26618440868665255,0.10916535975506086,1.0386206830483147,0.7245525977030387,0.07149521676761568,752,False,2.1704870223740436
HealthCare,PFE,AMGN,0.4352619628705734,0.14112901269652894,0.04773671190590295,6.503385422096041,-0.559013752160209,0.11432371545530676,752,False,2.15091963516392
Semiconductors,TXN,AMAT,0.5254087493513339,0.2228739149885396,0.08717785375180986,4.020954659159326,0.2260839757521138,0.08980371751546928,752,False,2.145742413035003
Payments,MA,AXP,0.5423558317691685,0.24403387710984198,0.09718592796647668,3.6564015821285523,0.45818205352337404,0.04989943778193941,752,False,2.116088918571304
Autos,RIVN,NIO,0.34826423066703305,0.07356037255190641,0.02137786225847252,1.8598783822395726,0.4683781715274191,0.18816264547345737,752,False,2.0763342195221735
Autos,TM,STLA,0.3948817797405531,0.12121916037606134,0.039388335351293866,5.228950361225186,0.008382677187559473,0.12436350040856509,752,False,2.0639973556658333
Banks,JPM,TFC,0.6344282326945823,0.33426430348169966,0.1478464118294719,-0.03633702872839706,1.473874290808749,0.108724766437984,752,False,2.0513379359905244
Autos,F,STLA,0.48630516521570005,0.21187860491264254,0.08038434694784846,2.337935985045597,0.04485699211268557,0.11308673877362821,752,False,2.029120562190288
Beverages,PEP,STZ,0.42790834911844017,0.16252482993227774,0.05667004085002127,3.3657024168228133,0.3213785962737923,0.06577013892002335,752,False,2.0138549904596044
Retail,WMT,TJX,0.399201428521878,0.13782294442130266,0.04602439655274458,-2.4978770544459934,1.4468371785172982,0.06551976340592978,752,False,2.0042441733930025
Airlines,JBLU,CPA,0.36212571847452646,0.10541698511258246,0.033217203658316166,2.3309675946251573,-0.1331216060468936,0.2016830566982256,752,False,1.9901833982140171
Energy,CVX,PSX,0.6491914301385306,0.35910742328639794,0.1632434350753696,3.673824308154103,0.2834439399096542,0.06644190640651146,752,False,1.9802632698027036
Airlines,LUV,RYAAY,0.38461488022153767,0.13682547213745638,0.04599623494638431,1.3821554120951838,0.5290282150700119,0.12600865385209933,752,False,1.9414145340932598
Airlines,DAL,LUV,0.6124968702804284,0.33680846054504926,0.14938835266045464,0.5796576887767095,0.9639674470839168,0.15475873740471338,752,False,1.93765089193653
Banks,BAC,MS,0.7639890847828935,0.4582511901802262,0.23063305507161624,0.12255444451232478,0.7522118917895471,0.06892399254267895,752,False,1.929482420826426
Banks,WFC,MS,0.7108740588777462,0.41741297782606135,0.20184648092115687,-0.23801941962786444,0.9224246959487958,0.08608441758205332,752,False,1.9275573840597435
Communication,META,NFLX,0.3044884369917259,0.06321171149624029,0.017799881447981218,2.7941330066412426,0.7999415279956805,0.1020379341687922,752,False,1.924904344716316
Beverages,KO,TAP,0.3661848430475398,0.12533447893156463,0.04116996552388834,6.142357761486238,-0.48752532390811965,0.06653444103784355,752,False,1.9134307569386246
Communication,META,DIS,0.26180814389298945,0.026521941611045274,0.0063473430085209705,-3.467921453045143,2.099227374859243,0.2161732876330804,752,False,1.8949822186151928
Banks,C,BK,0.6639817855196518,0.38738961840237474,0.18002301686236283,0.3839936561210848,0.8989821352987741,0.07041994059011548,752,False,1.8928412170654325
Semiconductors,TXN,KLAC,0.5394099707925222,0.2837295309885883,0.12060202101167711,4.065888031726914,0.17203210343841846,0.09057652320888626,752,False,1.8861445649883475
Payments,AXP,GPN,0.5335108546678976,0.2917807976769743,0.12058884432297595,9.847461678460618,-0.9437752155576753,0.21102010868916835,752,False,1.8323004604212525
Beverages,MNST,KDP,0.36580241804173835,0.14191417716850524,0.04817646706583133,7.717025589946928,-1.0550768032599898,0.10657861451848291,752,False,1.8310777601337664
Banks,BAC,USB,0.7712378298083733,0.4846219492473172,0.25142301717326276,-1.0308865475970634,1.2516495466007695,0.08928834583699691,752,False,1.799999992873493
Airlines,JBLU,RYAAY,0.3159420176255078,0.10247283064712653,0.03207236887464047,3.0682682314708636,-0.3455518243374116,0.19249472517352942,752,False,1.7942762271493229
Semiconductors,AMD,MU,0.5082810309032083,0.27806400967248757,0.11546788907960842,2.9176379765036415,0.43513338429016724,0.1583175575247809,752,False,1.7819489936941295
Semiconductors,NVDA,AVGO,0.6184770360846665,0.37225385839773584,0.17161831523380616,-0.6658120054447139,1.0253501882372493,0.1652456036632864,752,False,1.7667717031360182
Retail,LOW,TJX,0.438060967755766,0.22325941996298826,0.08605986359135354,4.163677500575432,0.2734930653139962,0.07071700134482156,752,False,1.7514795545057704
Autos,GM,LCID,0.23941472566523084,0.038794409165652195,0.00996083988251745,5.37454904489024,-0.45508008127432964,0.13011810105755126,752,False,1.7391252974208706
Energy,CVX,MPC,0.5983204291452979,0.3642226388419323,0.16652058071747333,3.932364493419108,0.21957417949045333,0.06847570030577364,752,False,1.720266095614104
Beverages,KDP,TAP,0.3235101772103573,0.13133367549994757,0.04359464528482894,2.0513715413702585,0.34886403013933354,0.0796891620370138,752,False,1.6907286604429772
HealthCare,MRK,REGN,0.35485927038685633,0.16055892148529888,0.056244840841632913,0.4485974829925823,0.6310094817712324,0.0783163742921606,752,False,1.6900225678496206
Banks,MS,USB,0.6702609053749269,0.4285286247186531,0.20960659435163964,-0.8545611073414747,1.4839827010608708,0.14090820418905653,752,False,1.678094528210983
Beverages,KDP,FIZZ,0.3225223431195417,0.13416781535167033,0.04483757477497351,1.7848140923732174,0.4411871499827722,0.06781609452058701,752,False,1.6722989222194427
Autos,RIVN,LCID,0.5314640881006079,0.3201604417911307,0.13950985430472257,2.315596649737172,0.10840844695576268,0.23277950483355261,752,False,1.660445814580384
Banks,JPM,MS,0.7077328337508971,0.4660415406249236,0.23635553329031417,0.8379302648808817,0.9604065839673801,0.08045698956578043,752,False,1.6273441580555659
Autos,GM,STLA,0.48351050336636675,0.2703982000004751,0.13788830300486232,5.357243160556012,-0.5599046116339763,0.19256190354323177,752,False,1.6156781628014225
Banks,GS,PNC,0.6907838361232163,0.45521100091238875,0.2290659980909288,-2.276945428539591,1.6666599053412732,0.1261596296150828,752,False,1.6126027162798877
HealthCare,PFE,GILD,0.3006634149630647,0.127531148375912,0.041985096388573326,4.716885286571884,-0.3064338561715845,0.1119813515549664,752,False,1.6054055371974796
Autos,F,TM,0.34041036155853566,0.166112711963409,0.058650491754245214,0.9618776601660102,0.2847159961769399,0.10869441487725132,752,False,1.5971511053511598
Banks,C,USB,0.677531034135183,0.4497670633904713,0.22499850412756944,-2.529733941962256,1.791650549692302,0.16239213585708917,752,False,1.5851134653908212
Communication,META,SNAP,0.35016416119035115,0.17850643782256392,0.06414738176246276,7.193421185612928,-0.425029477702739,0.2977459316506259,752,False,1.5802934131695183
Banks,JPM,PNC,0.679249166483301,0.45191342683446317,0.2266478445011264,-1.3526677008340258,1.3164651777657799,0.09876061306150019,752,False,1.5798529492764581
Retail,COST,KR,0.24138235597276647,0.08342792936490157,0.024867885532080133,1.8425821993131777,1.1982067813986461,0.11393939315274702,752,False,1.5450684551217457
HealthCare,PFE,REGN,0.3352806059364874,0.17252180506857967,0.06146195350467987,1.5783008282329725,0.26311512378601964,0.12102772409218328,752,False,1.5423121709844065
Banks,MS,TFC,0.6614362988703809,0.4459902635853164,0.2222814336895494,-0.4563228002340054,1.4113922336310605,0.1282609228900569,752,False,1.5343135500178706
HealthCare,ABBV,LLY,0.23925136420649096,0.0860867574626884,0.025866400372344684,1.5462399089290813,0.5514266625350652,0.08496468124903638,752,False,1.522900262295443
Banks,WFC,PNC,0.7201132302974032,0.49191509650030474,0.2573313303562298,-2.3712025825291754,1.2701042309944146,0.09943728291695002,752,False,1.522194877125815
Semiconductors,TXN,MU,0.4546370098140667,0.28147137559534297,0.11933488074913756,4.719162289972964,0.10223499310726458,0.09456721132139125,752,False,1.5130042106100654
